split_id,n_trees,accuracy,auc_roc,f1
0,1,0.649351,0.829167,0.000000
0,2,0.649351,0.849630,0.000000
0,3,0.733766,0.852778,0.467532
0,4,0.746753,0.856111,0.530120
0,5,0.759740,0.856852,0.564706
0,6,0.766234,0.866204,0.600000
0,7,0.785714,0.869630,0.645161
0,8,0.779221,0.878333,0.630435
0,9,0.792208,0.881667,0.659574
0,10,0.798701,0.878796,0.680412
0,11,0.792208,0.883611,0.673469
0,12,0.785714,0.886019,0.666667
0,13,0.792208,0.886574,0.680000
0,14,0.785714,0.886204,0.673267
0,15,0.792208,0.886574,0.686275
1,1,0.649351,0.794167,0.000000
1,2,0.649351,0.817407,0.000000
1,3,0.714286,0.830185,0.405405
1,4,0.727273,0.830370,0.487805
1,5,0.746753,0.830000,0.551724
1,6,0.753247,0.835000,0.568182
1,7,0.733766,0.837130,0.506024
1,8,0.740260,0.833889,0.523810
1,9,0.759740,0.834259,0.584270
1,10,0.759740,0.832685,0.584270
1,11,0.759740,0.832222,0.593407
1,12,0.759740,0.832315,0.593407
1,13,0.753247,0.833426,0.586957
1,14,0.753247,0.836019,0.586957
1,15,0.746753,0.834352,0.589474
2,1,0.649351,0.774074,0.000000
2,2,0.649351,0.776759,0.000000
2,3,0.694805,0.784815,0.356164
2,4,0.733766,0.796204,0.493827
2,5,0.720779,0.797407,0.505747
2,6,0.746753,0.800648,0.561798
2,7,0.766234,0.806574,0.617021
2,8,0.746753,0.803981,0.606061
2,9,0.759740,0.802407,0.610526
2,10,0.746753,0.802500,0.597938
2,11,0.740260,0.803426,0.591837
2,12,0.740260,0.802315,0.600000
2,13,0.727273,0.803519,0.580000
2,14,0.733766,0.806389,0.585859
2,15,0.720779,0.803148,0.574257
3,1,0.649351,0.802315,0.000000
3,2,0.649351,0.850556,0.000000
3,3,0.701299,0.848796,0.281250
3,4,0.720779,0.849537,0.394366
3,5,0.753247,0.859259,0.500000
3,6,0.753247,0.856296,0.500000
3,7,0.753247,0.858056,0.536585
3,8,0.746753,0.858241,0.541176
3,9,0.753247,0.865926,0.558140
3,10,0.759740,0.864167,0.574713
3,11,0.753247,0.860648,0.568182
3,12,0.772727,0.861574,0.623656
3,13,0.772727,0.856667,0.623656
3,14,0.766234,0.857407,0.608696
3,15,0.753247,0.860648,0.595745
4,1,0.649351,0.776944,0.000000
4,2,0.649351,0.802037,0.000000
4,3,0.740260,0.809907,0.411765
4,4,0.740260,0.806111,0.459459
4,5,0.733766,0.816111,0.467532
4,6,0.740260,0.822037,0.512195
4,7,0.753247,0.823241,0.558140
4,8,0.766234,0.821481,0.590909
4,9,0.759740,0.820926,0.602151
4,10,0.759740,0.821481,0.610526
4,11,0.766234,0.823056,0.625000
4,12,0.772727,0.823241,0.639175
4,13,0.766234,0.822222,0.632653
4,14,0.772727,0.823796,0.639175
4,15,0.772727,0.826667,0.639175
