split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,67864800000,8268960,4395376880,72268445840,false
1,67864800000,8225120,4336560720,72209585840,false
2,67864800000,8242656,4336560720,72209603376,false
3,67864800000,8251424,4345609360,72218660784,false
4,67864800000,8207584,4359182320,72232189904,false
