split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
1,12,1,1,7,3.50828445,4.53158220,0.77418533,145
1,12,1,2,6,2.51898744,2.51898727,1.00000000,93
1,12,2,3,4,2.28438698,4.83200276,0.47276194,83
1,12,2,4,12,0.70041236,0.70041229,1.00000000,62
1,12,2,5,0,1.64166477,1.64166463,1.00000000,33
1,12,2,6,12,0.79814012,0.79813986,1.00000000,60
1,13,1,1,1,1.87398279,1.87398260,1.00000000,124
1,13,1,2,9,2.25517033,2.25517009,1.00000000,114
1,13,2,4,7,2.24588727,2.24588734,0.99999997,83
1,13,2,5,9,1.34727301,1.34727314,0.99999990,40
1,13,2,6,3,1.59497082,1.59497074,1.00000000,74
1,14,1,1,11,1.62994840,1.62994823,1.00000000,107
1,14,1,2,8,2.29678542,2.29678553,0.99999995,131
1,14,2,3,3,1.18341633,1.35991645,0.87021253,92
1,14,2,4,6,0.61112271,0.61112269,1.00000000,15
1,14,2,5,1,2.15810728,2.15810738,0.99999995,72
1,14,2,6,3,1.57311475,1.57311478,0.99999998,59
2,0,0,0,2,68.66932019,68.66932246,0.99999997,238
2,0,1,1,12,12.89649575,12.89649598,0.99999998,121
2,0,1,2,11,21.43622036,21.43622132,0.99999996,117
2,0,2,3,9,3.84345458,3.84345468,0.99999998,87
2,0,2,4,4,3.23901608,4.21403081,0.76862658,34
2,0,2,5,12,13.13459815,13.13459861,0.99999996,52
2,1,1,1,12,9.80726852,9.80726772,1.00000000,121
2,1,1,2,11,15.84304679,15.84304970,0.99999982,117
2,1,2,3,9,3.06191788,3.06191735,1.00000000,87
2,1,2,4,4,2.75278768,3.68881947,0.74625167,34
2,1,2,5,12,10.33316041,10.33315919,1.00000000,52
2,2,1,1,12,7.64750951,7.64750936,1.00000000,121
2,2,1,2,11,12.21224732,12.21225050,0.99999974,117
2,2,2,3,9,2.51629803,2.51629855,0.99999979,87
2,2,2,4,11,2.57795266,2.57795276,0.99999996,34
2,2,2,5,8,9.46236129,9.46236076,1.00000000,52
2,3,1,1,0,8.85303529,8.85303509,1.00000000,135
2,3,1,2,2,7.98377139,7.98377079,1.00000000,103
2,3,2,3,11,3.79010227,3.79010242,0.99999996,84
2,3,2,4,1,3.85114259,3.85114254,1.00000000,51
2,3,2,5,7,2.35076117,2.35076105,1.00000000,34
2,3,2,6,9,1.59181577,2.30024560,0.69201992,69
2,4,1,1,9,5.64223011,5.83079359,0.96766075,121
2,4,1,2,11,8.40868722,8.40868737,0.99999998,117
2,4,2,3,3,3.80658417,3.80658443,0.99999993,106
2,4,2,4,2,2.01829299,2.01829307,0.99999996,15
2,4,2,5,8,6.74459524,6.74459463,1.00000000,52
2,4,2,6,1,0.57460045,0.57460065,0.99999965,65
2,5,1,1,0,7.05844832,7.05844872,0.99999994,135
2,5,1,2,11,5.28546750,5.28546801,0.99999990,103
2,5,2,3,7,3.02865753,4.40051610,0.68825053,84
2,5,2,4,8,2.77600862,2.77600827,1.00000000,51
2,5,2,5,9,4.94641877,4.94641880,0.99999999,47
2,6,1,1,11,7.77103111,7.77103059,1.00000000,163
2,6,1,2,2,2.58588806,2.58588749,1.00000000,75
2,6,2,3,12,1.92172810,1.92172758,1.00000000,112
2,6,2,4,12,3.98195121,3.98195094,1.00000000,51
2,6,2,5,12,1.49859446,1.49859448,0.99999999,13
2,6,2,6,0,0.71260966,1.47176322,0.48418771,62
2,7,1,1,9,3.69486603,4.23279767,0.87291345,121
2,7,1,2,11,4.95729574,4.95729565,1.00000000,117
2,7,2,3,3,2.76085892,2.76085897,0.99999998,106
2,7,2,4,2,1.64444524,1.64444531,0.99999996,15
2,7,2,5,12,3.84179481,3.84179477,1.00000000,52
2,7,2,6,1,0.65065582,0.65065565,1.00000000,65
2,8,1,1,11,5.15577422,5.15577456,0.99999993,163
2,8,1,2,0,2.05414942,2.94659018,0.69712763,75
2,8,2,3,3,1.63816926,1.63816946,0.99999987,112
2,8,2,4,12,2.91003071,2.91003039,1.00000000,51
2,8,2,5,3,2.12559196,2.12559187,1.00000000,27
2,8,2,6,2,0.31350704,0.31350735,0.99999901,48
2,9,1,1,12,2.95678092,2.95677995,1.00000000,121
2,9,1,2,11,3.57040611,3.57040680,0.99999981,117
