split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,45265821600,1973536,1155963760,46423758896,false
1,45265821600,1973536,1160488080,46428283216,false
2,45265821600,1973536,1160488080,46428283216,false
3,45265821600,1973536,1160488080,46428283216,false
4,45265821600,1973536,1160488080,46428283216,false
