split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,56565310800,4077856,2237276240,58806664896,false
1,56565310800,4077856,2246324880,58815713536,false
2,56565310800,4077856,2246324880,58815713536,false
3,56565310800,4077856,2241800560,58811189216,false
4,56565310800,4077856,2241800560,58811189216,false
