split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,11367354000,132256,210380880,11577867136,true
1,11367354000,132256,210380880,11577867136,true
2,11367354000,132256,210380880,11577867136,true
3,11367354000,132256,210380880,11577867136,true
4,11367354000,132256,210380880,11577867136,true
