split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,709675786560,8260192,4363706640,714047753392,true
1,710429085840,8268960,4336560720,714773915520,true
2,711935684400,8286496,4336560720,716280531616,true
3,711935684400,8286496,4345609360,716289580256,true
4,711935684400,8286496,4359182320,716303153216,true
