split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
2,12,1,1,1,2.68340716,2.68340710,1.00000000,121
2,12,1,2,11,2.52961166,2.52961165,1.00000000,117
2,12,2,4,10,3.02731006,3.02730991,1.00000000,77
2,12,2,5,4,2.48888077,2.81118670,0.88534880,52
2,12,2,6,1,0.87560432,0.87560472,0.99999954,65
2,13,1,1,0,3.85917792,5.08919407,0.75830826,135
2,13,1,2,10,2.63357772,2.63357734,1.00000000,103
2,13,2,3,11,1.74476068,1.74476070,0.99999999,82
2,13,2,4,1,1.59757244,1.59757239,1.00000000,53
2,13,2,5,11,1.21304680,1.21304680,1.00000000,31
2,13,2,6,2,1.79316251,1.79316230,1.00000000,72
2,14,1,1,9,2.29496430,2.62016380,0.87588582,121
2,14,1,2,8,2.05740760,2.05740751,1.00000000,117
2,14,2,3,4,2.14355098,2.59622228,0.82564232,116
2,14,2,5,6,1.92723998,1.92723990,1.00000000,55
2,14,2,6,0,0.75963944,1.22970275,0.61774233,62
3,0,0,0,12,63.72263569,63.72263786,0.99999997,238
3,0,1,1,11,15.44969794,15.44969825,0.99999998,129
3,0,1,2,11,12.55888314,12.55888382,0.99999995,109
3,0,2,3,9,4.61250353,4.61250371,0.99999996,88
3,0,2,4,2,9.22620113,9.22620148,0.99999996,41
3,0,2,5,7,7.36652219,8.69929148,0.84679565,47
3,0,2,6,9,1.52410960,1.52410989,0.99999981,62
3,1,1,1,11,12.09861339,12.09861349,0.99999999,129
3,1,1,2,2,10.66972437,10.66972434,1.00000000,109
3,1,2,3,9,3.74063829,3.74063902,0.99999981,88
3,1,2,4,2,7.37203078,7.37203043,1.00000000,41
3,1,2,5,7,5.06881892,5.06881902,0.99999998,38
3,1,2,6,9,2.32423661,3.32193293,0.69966392,71
3,2,1,1,11,9.68143464,9.68143512,0.99999995,129
3,2,1,2,11,8.64228275,8.64228293,0.99999998,109
3,2,2,3,9,3.10958743,3.25691555,0.95476453,88
3,2,2,4,2,5.92548393,5.92548438,0.99999992,41
3,2,2,5,2,4.81789431,4.81789427,1.00000000,47
3,2,2,6,9,0.74284747,0.74284758,0.99999986,62
3,3,1,1,10,7.21082532,7.21082462,1.00000000,126
3,3,1,2,11,8.67269817,8.67269857,0.99999995,112
3,3,2,3,11,2.65532344,2.65532334,1.00000000,73
3,3,2,4,11,5.50955109,5.50955163,0.99999990,53
3,3,2,5,12,6.86350914,6.86351005,0.99999987,48
3,3,2,6,1,0.34986347,0.34986357,0.99999972,64
3,4,1,1,11,6.32895199,6.32895225,0.99999996,129
3,4,1,2,9,6.22414057,6.22414085,0.99999996,109
3,4,2,3,9,2.58732275,2.93057769,0.88287124,88
3,4,2,4,1,4.32611923,4.32611964,0.99999991,41
3,4,2,5,11,3.32232854,3.32232840,1.00000000,37
3,4,2,6,2,3.95564213,3.95564226,0.99999997,72
3,5,1,1,0,6.18157129,6.18157087,1.00000000,126
3,5,1,2,9,6.57089900,6.57089916,0.99999997,112
3,5,2,3,7,1.75851137,2.32427772,0.75658402,76
3,5,2,4,1,4.68286317,4.68286320,0.99999999,50
3,5,2,5,11,3.22619756,3.22619741,1.00000000,41
3,5,2,6,3,2.57234061,2.57234068,0.99999997,71
3,6,1,1,8,4.67165555,4.67165548,1.00000000,129
3,6,1,2,11,4.19388441,4.19388455,0.99999997,109
3,6,2,3,9,2.88169670,3.34208637,0.86224483,103
3,6,2,4,2,4.34286555,4.34286534,1.00000000,26
3,6,2,5,9,2.66676969,2.66676946,1.00000000,47
3,6,2,6,9,0.94481156,0.94481165,0.99999990,62
3,7,1,1,0,4.73634927,4.73634912,1.00000000,126
3,7,1,2,9,4.54531379,4.54531364,1.00000000,112
3,7,2,3,7,1.58398055,2.09755714,0.75515490,76
3,7,2,4,1,3.52118290,3.52118301,0.99999997,50
3,7,2,5,11,2.33569675,2.33569719,0.99999981,41
3,7,2,6,3,2.16100586,2.16100569,1.00000000,71
3,8,1,1,11,4.21874622,4.21874587,1.00000000,129
3,8,1,2,11,3.05798450,3.05798452,1.00000000,109
3,8,2,3,9,1.63979999,2.11131495,0.77667237,88
3,8,2,4,1,2.98022931,2.98022942,0.99999996,41
3,8,2,5,0,1.98362427,1.98362430,0.99999998,47
3,8,2,6,9,0.87725817,0.87725767,1.00000000,62
3,9,1,1,0,3.72932126,3.72932068,1.00000000,126
3,9,1,2,9,3.37383333,3.37383373,0.99999988,112
3,9,2,3,7,1.33767430,1.78604992,0.74895684,76
3,9,2,4,1,2.63990536,2.63990539,0.99999999,50
3,9,2,5,11,1.62429547,1.62429552,0.99999997,41
3,9,2,6,3,1.76427860,1.76427905,0.99999974,71
3,10,1,1,11,2.69902249,2.69902231,1.00000000,108
3,10,1,2,8,4.10919611,4.10919592,1.00000000,130
3,10,2,3,7,0.68570916,0.86713994,0.79077105,67
3,10,2,4,1,2.77818343,2.77818315,1.00000000,41
3,10,2,5,11,3.10376691,3.10376684,1.00000000,69
3,10,2,6,3,2.21579298,2.21579310,0.99999995,61
3,11,1,1,0,2.79345699,2.79345708,0.99999997,126
3,11,1,2,8,2.66711864,2.66711883,0.99999993,112
3,11,2,3,9,1.23598543,2.09715999,0.58936153,76
3,11,2,4,0,2.17278183,2.39341306,0.90781732,50
3,11,2,5,12,3.00831343,3.00831380,0.99999988,48
3,11,2,6,9,0.27637549,0.27637538,1.00000000,64
3,12,1,1,11,2.10687921,2.10687956,0.99999984,108
3,12,1,2,11,3.21283307,3.21283348,0.99999987,130
3,12,2,3,7,0.56675844,0.72373468,0.78310249,67
3,12,2,4,1,2.19463650,2.19463650,1.00000000,41
3,12,2,5,12,2.95548579,2.95548565,1.00000000,68
3,12,2,6,9,0.66383628,1.28345050,0.51722780,62
3,13,1,1,9,2.41518588,3.29996770,0.73188167,126
3,13,1,2,8,2.00394899,2.00394899,1.00000000,112
3,13,2,3,0,2.01302007,2.01302006,1.00000000,120
3,13,2,5,12,2.26605264,2.26605272,0.99999997,48
3,13,2,6,0,0.26422097,0.26422086,1.00000000,64
3,14,1,1,6,1.85885060,1.85885061,1.00000000,108
3,14,1,2,11,2.44830427,2.44830427,1.00000000,130
3,14,2,4,11,1.98902610,1.98902603,1.00000000,45
3,14,2,5,3,2.76542206,2.76542198,1.00000000,68
3,14,2,6,9,0.61380768,1.20363990,0.50995957,62
4,0,0,0,12,61.65423234,61.65423444,0.99999997,238
