split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,48319344,50720,1326240,49696304,false
1,48319344,50720,1326240,49696304,false
2,48319344,50720,1326240,49696304,false
3,48319344,50720,1326240,49696304,false
4,48319344,50720,1326240,49696304,false
