split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,259788672,564064,3283200,263635936,false
1,259788672,564064,3283200,263635936,false
2,259788672,564064,3283200,263635936,false
3,259788672,564064,3283200,263635936,false
4,259788672,564064,3283200,263635936,false
