split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
1,0,1,2,5,27.07254092,30.80949094,0.87870783,205
1,0,2,3,5,6.38525356,7.66249579,0.83331251,252
1,0,2,4,5,11.63589132,16.17717706,0.71927823,157
1,0,2,5,1,2.73000023,4.21907957,0.64706062,50
1,0,2,6,1,2.71107654,4.26789884,0.63522512,155
1,1,1,1,7,19.92957805,20.43584589,0.97522648,409
1,1,1,2,5,18.09306376,21.22880220,0.85228849,205
1,1,2,3,5,5.55860582,7.32252234,0.75911080,252
1,1,2,4,5,9.58580715,13.67112983,0.70117154,157
1,1,2,5,7,2.31100004,3.08018388,0.75027990,50
1,1,2,6,7,2.49675790,2.55228275,0.97824502,155
1,2,1,1,7,15.98006058,17.05986853,0.93670479,409
1,2,1,2,5,12.99986407,15.82086175,0.82169128,205
1,2,2,3,5,4.97460446,7.03670106,0.70695123,252
1,2,2,4,1,8.54864847,9.51742660,0.89821008,157
1,2,2,5,1,2.21002995,3.83096488,0.57688598,50
1,2,2,6,1,2.55460007,3.76315153,0.67884592,155
1,3,1,1,0,13.47109246,13.47109263,0.99999999,409
1,3,1,2,5,9.42126452,11.89303953,0.79216625,205
1,3,2,3,5,10.28476676,10.40771472,0.98818684,337
1,3,2,4,7,5.68565587,5.68565570,1.00000000,72
1,3,2,5,7,1.95504758,3.21022818,0.60900580,50
1,3,2,6,7,2.27786025,2.27786042,0.99999993,155
1,4,1,1,0,11.14199046,11.14199269,0.99999980,337
1,4,1,2,1,9.43084978,11.34914638,0.83097437,277
1,4,2,3,5,6.17341345,6.76570115,0.91245731,281
1,4,2,4,3,5.45107889,7.36610808,0.74002157,56
1,4,2,5,7,9.39474672,9.79923471,0.95872249,209
1,4,2,6,2,1.89120666,2.58807931,0.73073752,68
1,5,1,1,6,5.48611512,6.09018697,0.90081226,201
1,5,1,2,5,16.38219370,17.23433465,0.95055562,413
1,5,2,3,2,0.80446659,1.44701869,0.55594762,162
1,5,2,4,0,4.68106455,4.68106441,1.00000000,39
1,5,2,5,0,3.75248895,3.75248900,0.99999999,131
1,5,2,6,7,9.71713098,9.71713271,0.99999982,282
1,6,1,1,5,11.93487498,14.54923353,0.82030953,491
1,6,1,2,5,1.18146170,1.18146141,1.00000000,123
1,6,2,3,0,3.86845210,3.86845140,1.00000000,203
1,6,2,4,7,8.63852725,8.63852695,1.00000000,288
1,6,2,5,4,1.49686285,1.49686284,1.00000000,25
1,6,2,6,4,1.15678520,1.86296363,0.62093816,98
1,7,1,1,6,4.75548171,5.29434607,0.89821890,201
1,7,1,2,5,9.15120648,9.91878721,0.92261345,413
1,7,2,3,2,0.87728292,1.49556401,0.58659002,162
1,7,2,4,0,3.85814021,3.85814032,0.99999997,39
1,7,2,5,7,3.07715274,3.14933346,0.97708064,131
1,7,2,6,7,5.48990984,5.48991012,0.99999995,282
1,8,1,1,5,8.81020142,11.59880358,0.75957846,491
1,8,1,2,1,1.27391926,1.68148665,0.75761485,123
1,8,2,3,2,0.05119591,0.05119596,0.99999910,108
1,8,2,4,6,6.60874436,7.48462397,0.88297614,383
1,8,2,5,4,2.44475476,3.18668111,0.76717898,55
1,8,2,6,2,1.82462980,2.36390304,0.77187167,68
1,9,1,1,6,3.42796549,3.90511046,0.87781524,201
1,9,1,2,0,6.23875770,6.23875759,1.00000000,413
1,9,2,3,2,0.82711253,1.40882111,0.58709550,162
1,9,2,4,0,3.35740824,3.35740828,0.99999999,39
1,9,2,5,1,6.97024546,7.42677148,0.93852968,340
1,9,2,6,5,1.71864412,2.53935445,0.67680356,73
1,10,1,1,6,2.83939848,3.30727821,0.85853028,201
1,10,1,2,5,5.60495835,6.22884352,0.89983933,413
1,10,2,3,4,0.81069209,0.81069221,0.99999986,162
1,10,2,4,0,2.79719008,2.79718988,1.00000000,39
1,10,2,5,0,2.75811026,2.75811031,0.99999998,131
1,10,2,6,2,4.06977205,4.06977218,0.99999997,282
1,11,1,1,7,6.20402716,6.93900118,0.89408072,409
1,11,1,2,5,2.56304592,3.39924639,0.75400416,205
1,11,2,3,3,3.15069684,3.31011003,0.95184052,186
1,11,2,4,5,3.94428139,6.38545723,0.61769757,223
