split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,11367354000,132256,210380880,11577867136,false
1,11367354000,132256,210380880,11577867136,false
2,11367354000,132256,210380880,11577867136,false
3,11367354000,132256,210380880,11577867136,false
4,11367354000,132256,210380880,11577867136,false
