split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,33966332400,395296,346110480,34312838176,true
1,33966332400,395296,346110480,34312838176,true
2,33966332400,395296,346110480,34312838176,true
3,33966332400,395296,346110480,34312838176,true
4,33966332400,395296,346110480,34312838176,true
