split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,350352030000,4077856,2237276240,352593384096,true
1,350352030000,4077856,2246324880,352602432736,true
2,350352030000,4077856,2246324880,352602432736,true
3,350352030000,4077856,2237276240,352593384096,true
4,350352030000,4077856,2241800560,352597908416,true
