split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,144250704,336320,5501440,150088464,false
1,144250704,349760,5697920,150298384,false
2,144250704,353120,5747040,150350864,false
3,144250704,353120,5747040,150350864,false
4,144250704,349760,5599680,150200144,false
