split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
0,14,2,4,18,217.80823361,217.80823876,0.99999998,35871
0,14,2,5,3,61.72750159,61.72750074,1.00000000,10228
0,14,2,6,10,8.44957236,8.44957160,1.00000000,4156
1,0,0,0,0,8259.54843667,8259.54843667,1.00000000,56554
1,0,1,1,13,2390.42745467,2390.42745467,1.00000000,24718
1,0,1,2,13,1825.20211765,1825.20211765,1.00000000,31836
1,0,2,3,18,260.94601873,260.94601873,1.00000000,13832
1,0,2,4,18,502.07605030,502.07605030,1.00000000,10886
1,0,2,5,3,346.61358809,346.61358809,1.00000000,8540
1,0,2,6,3,430.19902722,441.37258974,0.97468451,23296
1,1,1,1,13,1765.72310112,1765.72262046,1.00000000,24718
1,1,1,2,13,1330.53268352,1330.53264302,1.00000000,31836
1,1,2,3,18,212.40667045,212.40663489,1.00000000,13832
1,1,2,4,18,392.98162368,392.98167559,0.99999987,10886
1,1,2,5,3,264.02593876,267.39367908,0.98740531,8540
1,1,2,6,3,339.80200783,341.85866784,0.99398389,23296
1,2,1,1,13,1348.20950706,1348.20905230,1.00000000,24718
1,2,1,2,13,982.82573114,982.82565027,1.00000000,31836
1,2,2,3,3,214.17972114,214.17971064,1.00000000,13832
1,2,2,4,3,371.58763427,375.31462577,0.99006969,10886
1,2,2,5,3,222.50552891,222.50549632,1.00000000,8540
1,2,2,6,1,341.36531717,341.36533508,0.99999995,23296
1,3,1,1,13,1049.02232301,1049.02246649,0.99999986,24718
1,3,1,2,13,784.05118897,784.05113932,1.00000000,31836
1,3,2,3,13,197.49354756,197.49356893,0.99999989,13832
1,3,2,4,13,359.31206061,359.31203900,1.00000000,10886
1,3,2,5,3,418.78261247,418.78260715,1.00000000,20239
1,3,2,6,3,108.54470817,116.56388416,0.93120360,11597
1,4,1,1,18,776.99081763,776.99058359,1.00000000,22372
1,4,1,2,1,913.90868990,913.90865235,1.00000000,34182
1,4,2,3,1,202.22286616,202.22281131,1.00000000,11207
1,4,2,4,3,360.86903987,360.86902236,1.00000000,11165
1,4,2,5,18,558.79474236,558.79471025,1.00000000,13194
1,4,2,6,3,273.07477722,282.23638514,0.96753924,20988
1,5,1,1,13,653.19491090,653.19494431,0.99999995,24718
1,5,1,2,13,507.62856100,507.62855713,1.00000000,31836
1,5,2,3,3,396.03612906,397.49220721,0.99633684,20971
1,5,2,4,3,116.36229424,116.36230085,0.99999994,3747
1,5,2,5,1,308.83447864,308.83454131,0.99999980,20239
1,5,2,6,3,82.05008968,90.29259523,0.90871338,11597
1,6,1,1,18,801.01544265,801.01542153,1.00000000,26682
1,6,1,2,16,476.69305187,476.69307177,0.99999996,29872
1,6,2,3,3,345.09559980,345.09563388,0.99999990,14407
1,6,2,4,3,361.51534501,372.42166320,0.97071513,12275
1,6,2,5,3,287.61647298,291.25619543,0.98750336,20256
1,6,2,6,3,64.56139273,64.65672018,0.99852564,9616
1,7,1,1,18,505.52372903,505.52375826,0.99999994,22372
1,7,1,2,18,536.03817822,536.03820058,0.99999996,34182
1,7,2,3,3,193.67315334,193.67312041,1.00000000,14068
1,7,2,4,13,163.89014470,163.89014167,1.00000000,8304
1,7,2,5,13,57.46567732,57.46568957,0.99999979,2383
1,7,2,6,3,360.76605411,374.17156584,0.96417282,31799
1,8,1,1,13,411.61625839,411.61634082,0.99999980,24718
1,8,1,2,16,306.70148006,306.70150716,0.99999991,31836
1,8,2,3,16,27.10811406,27.10811892,0.99999982,4984
1,8,2,4,18,307.55805979,307.55805925,1.00000000,19734
1,8,2,5,18,192.88520902,192.88520810,1.00000000,20853
1,8,2,6,6,63.70459402,63.70459240,1.00000000,10983
1,9,1,1,18,443.96848883,443.96846636,1.00000000,26682
1,9,1,2,3,297.49853209,309.75557762,0.96042994,29872
1,9,2,3,3,152.92379148,154.74595701,0.98822479,11352
1,9,2,4,3,302.75097122,317.44532598,0.95371060,15330
1,9,2,5,13,191.01547895,191.01551435,0.99999981,20184
1,9,2,6,18,40.37360263,40.37359786,1.00000000,9688
1,10,1,1,18,323.85078727,323.85069933,1.00000000,22372
1,10,1,2,3,276.78908405,297.35428412,0.93083940,34182
1,10,2,3,3,31.28597425,31.58571335,0.99051029,6329
1,10,2,4,13,218.74075698,218.74073083,1.00000000,16043
1,10,2,5,6,71.16762654,71.16762169,1.00000000,6879
1,10,2,6,18,219.49179884,219.49180575,0.99999997,27303
1,11,1,1,18,506.77469468,506.77470808,0.99999997,41210
1,11,1,2,3,111.72514393,120.11673405,0.93013804,15344
1,11,2,3,3,212.99569195,227.72499027,0.93531980,18823
1,11,2,4,3,241.07234649,259.48406444,0.92904490,22387
1,11,2,5,19,9.98239080,9.98239036,1.00000000,1210
1,11,2,6,10,54.82764228,54.82764297,0.99999999,14134
1,12,1,1,6,294.49407143,294.49405387,1.00000000,26682
1,12,1,2,3,181.91040265,186.26906187,0.97660020,29872
1,12,2,3,3,219.48259248,223.99115977,0.97987167,24507
1,12,2,4,3,20.88617664,21.89836167,0.95377805,2175
1,12,2,5,20,134.48777680,134.48777827,0.99999999,20184
1,12,2,6,10,35.67421978,35.67421969,1.00000000,9688
1,13,1,1,16,82.54740911,82.54741285,0.99999995,6611
1,13,1,2,18,354.12682151,354.12680957,1.00000000,49943
1,13,2,3,17,46.16855905,46.16856251,0.99999992,6359
1,13,2,4,18,11.49383666,11.49383712,0.99999996,252
1,13,2,5,3,85.90760276,85.96091775,0.99937978,6781
1,13,2,6,10,262.62323128,262.62323560,0.99999998,43162
1,14,1,1,13,193.02167124,193.02166287,1.00000000,24718
1,14,1,2,10,143.00477293,143.00477340,1.00000000,31836
1,14,2,3,18,29.75531434,29.75531154,1.00000000,4984
1,14,2,4,6,143.37758456,143.37758888,0.99999997,19734
1,14,2,5,20,111.33084468,111.33085263,0.99999993,30625
1,14,2,6,3,17.18953290,17.18953258,1.00000000,1211
2,0,0,0,0,8307.98944079,8307.98944079,1.00000000,56554
2,0,1,1,13,2395.48069605,2395.48069605,1.00000000,24772
2,0,1,2,13,1754.12309925,1754.12309925,1.00000000,31782
2,0,2,3,18,252.02372459,252.02372459,1.00000000,13844
2,0,2,4,18,479.87390916,479.87390916,1.00000000,10928
2,0,2,5,3,329.55922184,329.55922184,1.00000000,8496
2,0,2,6,3,443.54514314,444.80528513,0.99716698,23286
2,1,1,1,13,1769.83828390,1769.83833291,0.99999997,24772
2,1,1,2,13,1278.84905709,1278.84883326,1.00000000,31782
2,1,2,3,3,206.02231669,206.02234148,0.99999988,13844
2,1,2,4,18,399.81364303,399.81358748,1.00000000,10928
2,1,2,5,3,255.21130474,256.76981622,0.99393032,8496
2,1,2,6,3,350.66960217,350.66945532,1.00000000,23286
2,2,1,1,13,1349.74872105,1349.74911848,0.99999971,24772
