split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,389310912,564064,3283200,393158176,true
1,389310912,564064,3283200,393158176,true
2,389310912,564064,3283200,393158176,true
3,389310912,564064,3283200,393158176,true
4,389310912,564064,3283200,393158176,true
