split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,4179995136,6056832,7113600,4193165568,true
1,4067742528,5894176,6894720,4080531424,true
2,3825967680,5543840,6712320,3838223840,true
3,4136821056,5994272,7077120,4149892448,true
4,3463305408,5018336,6748800,3475072544,true
