split_id,c2s_bytes,s2a_bytes,broadcast_bytes,total_bytes,hide_path
0,2488173600,2614400,23086400,2513874400,true
1,2542534704,2671520,24068800,2569275024,true
2,2526546144,2654720,22693440,2551894304,true
3,2424219360,2547200,21661920,2448428480,true
4,2411428512,2533760,23135520,2437097792,true
